date,treatment,sample,target_pH,measured_pH,target_temperature,measured_temperature,conductivity,salinity
11/11/2016,TTM,TTM5,7.9,7.84,27,27.7,-57,34
23/11/2016,TTM,TTM3,7.9,7.84,27,27,-57,34
08/11/2016,TM,TM5,7.9,7.84,25,25.5,-57,34
11/11/2016,TM,TM2,7.9,7.84,25,25.5,-57,34
03/11/2016,TM,TM2,7.9,7.84,25,25.4,-57,34
02/11/2016,TTTM,TTTM1,7.9,7.83,29,29.3,-57,34
22/11/2016,TM,TM2,7.9,7.84,25,25.4,-57.1,34
22/11/2016,TM,TM4,7.9,7.84,25,25.4,-57.1,34
08/11/2016,TTTM,TTTM1,7.9,7.83,29,28.8,-57.1,34
03/11/2016,TC,TC3,8.1,8.02,25,25.3,-57.2,34
23/11/2016,TM,TM3,7.9,7.85,25,25.5,-57.2,34
23/11/2016,TM,TM4,7.9,7.85,25,25.4,-57.2,34
02/11/2016,TM,TM2,7.9,7.85,25,25.3,-57.2,34
24/11/2016,TM,TM5,7.9,7.85,25,25.3,-57.2,34
06/11/2016,TTTM,TTTM4,7.9,7.84,29,28.6,-57.2,34
23/11/2016,TTM,TTM5,7.9,7.84,27,27.3,-57.2,34
22/11/2016,TM,TM5,7.9,7.85,25,25.3,-57.3,34
27/11/2016,TTM,TTM3,7.9,7.84,27,27.2,-57.3,34
27/11/2016,TTM,TTM5,7.9,7.84,27,27.2,-57.3,34
23/11/2016,TM,TM2,7.9,7.85,25,25.6,-57.4,34
23/11/2016,TM,TM5,7.9,7.85,25,25.4,-57.4,34
02/11/2016,TTTM,TTTM5,7.9,7.84,29,29.4,-57.4,34
21/11/2016,TTM,TTM3,7.9,7.84,27,27.7,-57.4,34
21/11/2016,TTM,TTM4,7.9,7.84,27,27.6,-57.4,34
22/11/2016,TM,TM1,7.9,7.85,25,25.5,-57.5,34
26/11/2016,TM,TM4,7.9,7.84,25,25.2,-57.5,34
26/11/2016,TM,TM5,7.9,7.84,25,25.2,-57.5,34
08/11/2016,TTC,TTC3,8.1,8.02,27,27.5,-57.6,34
04/11/2016,TTTC,TTTC3,8.1,8.01,29,29.5,-57.6,34
26/11/2016,TM,TM1,7.9,7.88,25,25.3,-57.6,34
07/11/2016,TTM,TTM5,7.9,7.85,27,27.6,-57.6,34
24/11/2016,TM,TM3,7.9,7.85,25,25.5,-57.6,34
24/11/2016,TM,TM4,7.9,7.85,25,25.5,-57.6,34
02/11/2016,TTTM,TTTM4,7.9,7.84,29,29.5,-57.6,34
24/11/2016,TM,TM2,7.9,7.86,25,25.5,-57.7,34
21/11/2016,TM,TM1,7.9,7.85,25,25.7,-57.7,34
23/11/2016,TM,TM1,7.9,7.85,25,25.3,-57.7,34
21/11/2016,TM,TM5,7.9,7.86,25,25.6,-57.8,34
21/11/2016,TTM,TTM5,7.9,7.85,27,27.6,-57.8,34
07/11/2016,TTTM,TTTM3,7.9,7.87,29,28.7,-57.9,34
22/11/2016,TM,TM3,7.9,7.86,25,25.4,-57.9,34
07/11/2016,TTM,TTM2,7.9,7.85,27,27.6,-57.9,34
24/11/2016,TM,TM1,7.9,7.85,25,25.5,-57.9,34
04/11/2016,TM,TM2,7.9,7.86,25,25.4,-58,34
04/11/2016,TM,TM3,7.9,7.86,25,25.4,-58,34
24/11/2016,TTTM,TTTM3,7.9,7.85,29,29.1,-58,34
26/11/2016,TTM,TTM4,7.9,7.85,27,27.3,-58,34
26/11/2016,TTM,TTM5,7.9,7.85,27,27.3,-58,34
27/11/2016,TTM,TTM2,7.9,7.85,27,27.2,-58,34
04/11/2016,TM,TM4,7.9,7.86,25,25.3,-58.1,34
11/11/2016,TTTA,TTTA3,7.6,7.85,29,28.9,-58.1,34
07/11/2016,TTTM,TTTM5,7.9,7.85,29,28.8,-58.1,34
24/11/2016,TTM,TTM2,7.9,7.86,27,27.4,-58.2,34
21/11/2016,TM,TM2,7.9,7.86,25,25.7,-58.2,34
11/11/2016,TM,TM1,7.9,7.86,25,25.5,-58.2,34
24/11/2016,TTM,TTM3,7.9,7.86,27,27.4,-58.3,34
24/11/2016,TTM,TTM4,7.9,7.86,27,27.3,-58.3,34
03/11/2016,TM,TM1,7.9,7.86,25,25.2,-58.3,34
24/11/2016,TTTM,TTTM4,7.9,7.85,29,29.2,-58.3,34
24/11/2016,TTM,TTM5,7.9,7.85,27,27.3,-58.3,34
03/11/2016,TM,TM3,7.9,7.87,25,25.4,-58.4,34
27/11/2016,TM,TM3,7.9,7.87,25,25.3,-58.4,34
24/11/2016,TTM,TTM1,7.9,7.86,27,27.4,-58.4,34
26/11/2016,TTM,TTM3,7.9,7.86,27,27.3,-58.4,34
27/11/2016,TTM,TTM4,7.9,7.86,27,27.1,-58.4,34
24/11/2016,TTTM,TTTM2,7.9,7.85,29,29.2,-58.4,34
06/11/2016,TM,TM1,7.9,7.87,25,25,-58.5,34
07/11/2016,TTM,TTM3,7.9,7.86,27,27.5,-58.5,34
07/11/2016,TTM,TTM4,7.9,7.86,27,27.6,-58.6,34
21/11/2016,TM,TM4,7.9,7.86,25,25.6,-58.6,34
24/11/2016,TTTM,TTTM1,7.9,7.85,29,29.2,-58.7,34
02/11/2016,TM,TM1,7.9,7.87,25,25.3,-58.8,34
24/11/2016,TTTM,TTTM5,7.9,7.86,29,29.3,-58.8,34
11/11/2016,TTTM,TTTM5,7.9,7.86,29,29,-58.8,34
07/11/2016,TTTM,TTTM2,7.9,7.86,29,28.7,-58.8,34
06/11/2016,TTTM,TTTM1,7.9,7.87,29,28.5,-59,34
26/11/2016,TTTM,TTTM1,7.9,7.87,29,29,-59.1,34
26/11/2016,TTM,TTM1,7.9,7.87,27,27.3,-59.1,34
08/11/2016,TM,TM1,7.9,7.88,25,25.5,-59.2,34
04/11/2016,TM,TM1,7.9,7.88,25,25.4,-59.2,34
07/11/2016,TM,TM1,7.9,7.88,25,25.4,-59.2,34
06/11/2016,TTTA,TTTA3,7.6,7.87,29,28.7,-59.2,34
21/11/2016,TTM,TTM1,7.9,7.87,27,27.9,-59.2,34
21/11/2016,TTM,TTM2,7.9,7.87,27,27.8,-59.2,34
26/11/2016,TTM,TTM2,7.9,7.88,27,27.3,-59.3,34
27/11/2016,TTM,TTM1,7.9,7.88,27,27.2,-59.3,34
26/11/2016,TTTM,TTTM2,7.9,7.87,29,29,-59.3,34
26/11/2016,TTTM,TTTM3,7.9,7.87,29,29.2,-59.5,34
27/11/2016,TTTM,TTTM1,7.9,7.88,29,29.1,-59.7,34
27/11/2016,TTTM,TTTM2,7.9,7.88,29,29,-59.7,34
27/11/2016,TTTM,TTTM5,7.9,7.88,29,29,-59.7,34
27/11/2016,TTTM,TTTM3,7.9,7.87,29,29.1,-59.7,34
07/11/2016,TTM,TTM1,7.9,7.89,27,27.7,-59.8,34
22/11/2016,TTTM,TTTM2,7.9,7.87,29,29.2,-59.8,34
08/11/2016,TTC,TTC4,8.1,8.06,27,27.3,-59.9,34
11/11/2016,TTTC,TTTC2,8.1,7.88,29,28.7,-59.9,34
06/11/2016,TTTC,TTTC3,8.1,7.85,29,28,-59.9,34
27/11/2016,TTTM,TTTM4,7.9,7.88,29,29.1,-60,34
11/11/2016,TTTC,TTTC1,8.1,7.88,29,28.6,-60,34
06/11/2016,TTTM,TTTM2,7.9,7.88,29,28.5,-60,34
07/11/2016,TTTC,TTTC4,8.1,7.89,29,28.6,-60.2,34
26/11/2016,TTTM,TTTM5,7.9,7.88,29,29.2,-60.2,34
07/11/2016,TTTM,TTTM1,7.9,7.89,29,28.8,-60.4,34
11/11/2016,TTTA,TTTA2,7.6,7.89,29,28.9,-60.5,34
26/11/2016,TTTM,TTTM4,7.9,7.88,29,29.3,-60.5,34
26/11/2016,TM,TM2,7.9,7.9,25,25.4,-60.7,34
08/11/2016,TC,TC1,8.1,7.91,25,25.3,-60.9,34
26/11/2016,TM,TM3,7.9,7.9,25,25.3,-60.9,34
06/11/2016,TTTA,TTTA4,7.6,7.91,29,28.9,-61.2,34
02/11/2016,TTTC,TTTC3,8.1,7.9,29,29.3,-61.2,34
22/11/2016,TTTM,TTTM1,7.9,7.9,29,29.1,-61.2,34
06/11/2016,TTTM,TTTM3,7.9,7.9,29,28.6,-61.2,34
11/11/2016,TTC,TTC1,8.1,7.92,27,27.1,-61.9,34
04/11/2016,TTTM,TTTM4,7.9,7.92,29,29.5,-62,34
07/11/2016,TC,TC1,8.1,7.93,25,25.4,-62.1,34
06/11/2016,TTC,TTC3,8.1,7.93,27,27,-62.3,34
03/11/2016,TC,TC1,8.1,7.94,25,25.2,-62.4,34
06/11/2016,TC,TC1,8.1,7.94,25,25.1,-62.4,34
06/11/2016,TTC,TTC1,8.1,7.93,27,27,-62.4,34
11/11/2016,TTTA,TTTA4,7.6,7.92,29,28.9,-62.4,34
03/11/2016,TTTC,TTTC4,8.1,7.93,29,29.3,-63,34
11/11/2016,TTTM,TTTM1,7.9,7.94,29,28.8,-63.1,34
04/11/2016,TTTC,TTTC2,8.1,7.84,29,28.9,-63.1,34
08/11/2016,TTTC,TTTC4,8.1,7.94,29,28.8,-63.2,34
24/11/2016,TTTC,TTTC1,8.1,7.94,29,28.6,-63.2,34
03/11/2016,TTTC,TTTC3,8.1,7.94,29,29.3,-63.3,34
11/11/2016,TC,TC1,8.1,7.96,25,25.5,-63.6,34
24/11/2016,TTC,TTC3,8.1,7.95,27,27,-63.7,34
27/11/2016,TTC,TTC1,8.1,7.95,27,26.9,-63.7,34
24/11/2016,TTC,TTC5,8.1,7.96,27,26.9,-63.8,34
02/11/2016,TTTC,TTTC1,8.1,7.95,29,29.4,-63.8,34
24/11/2016,TTC,TTC4,8.1,7.96,27,27,-64,34
27/11/2016,TTC,TTC2,8.1,7.96,27,27.1,-64.1,34
11/11/2016,TTTA,TTTA5,7.6,7.95,29,28.9,-64.1,34
24/11/2016,TC,TC4,8.1,7.97,25,25.3,-64.2,34
24/11/2016,TTTC,TTTC3,8.1,7.96,29,28.9,-64.2,34
24/11/2016,TTC,TTC2,8.1,7.96,27,26.9,-64.2,34
24/11/2016,TTC,TTC1,8.1,7.96,27,26.8,-64.2,34
24/11/2016,TTTC,TTTC4,8.1,7.95,29,29.1,-64.2,34
24/11/2016,TC,TC5,8.1,7.97,25,25.2,-64.3,34
24/11/2016,TTTC,TTTC2,8.1,7.96,29,28.9,-64.3,34
06/11/2016,TTC,TTC4,8.1,7.97,27,26,-64.5,34
11/11/2016,TC,TC5,8.1,7.97,25,25.5,-64.5,34
03/11/2016,TTTC,TTTC5,8.1,7.96,29,29.3,-64.5,34
24/11/2016,TC,TC3,8.1,7.97,25,25.4,-64.6,34
27/11/2016,TC,TC2,8.1,7.97,25,25.3,-64.6,34
06/11/2016,TC,TC2,8.1,7.97,25,25.1,-64.6,34
02/11/2016,TTTC,TTTC2,8.1,7.96,29,29.3,-64.6,34
24/11/2016,TC,TC2,8.1,7.98,25,25.4,-64.7,34
21/11/2016,TTTC,TTTC1,8.1,7.97,29,28.9,-64.7,34
03/11/2016,TTTC,TTTC2,8.1,7.96,29,29.4,-64.7,34
11/11/2016,TTTA,TTTA1,7.6,7.96,29,28.9,-64.7,34
02/11/2016,TC,TC1,8.1,7.98,25,25.2,-64.8,34
23/11/2016,TTC,TTC2,8.1,7.97,27,27.5,-64.8,34
06/11/2016,TTTC,TTTC4,8.1,7.97,29,28.5,-64.9,34
24/11/2016,TTTC,TTTC5,8.1,7.96,29,29,-64.9,34
27/11/2016,TTC,TTC3,8.1,7.98,27,27,-65,34
23/11/2016,TTTC,TTTC1,8.1,7.97,29,28.8,-65,34
02/11/2016,TTC,TTC5,8.1,7.97,27,27.3,-65,34
07/11/2016,TTC,TTC1,8.1,7.98,27,27.4,-65.1,34
24/11/2016,TC,TC1,8.1,7.98,25,25.5,-65.1,34
27/11/2016,TTTC,TTTC2,8.1,7.97,29,29,-65.1,34
23/11/2016,TTC,TTC5,8.1,7.98,27,27.5,-65.2,34
23/11/2016,TTM,TTM2,7.9,7.82,27,27.1,-65.2,34
11/11/2016,TC,TC2,8.1,7.99,25,25.5,-65.3,34
23/11/2016,TC,TC5,8.1,7.99,25,25.3,-65.3,34
06/11/2016,TTTC,TTTC1,8.1,7.98,29,27.9,-65.3,34
22/11/2016,TTC,TTC4,8.1,7.98,27,27.6,-65.3,34
23/11/2016,TTC,TTC1,8.1,7.98,27,27.3,-65.3,34
04/11/2016,TC,TC5,8.1,7.98,25,25.3,-65.3,34
08/11/2016,TTTC,TTTC1,8.1,7.97,29,28.4,-65.3,34
06/11/2016,TTTA,TTTA5,7.6,7.98,29,28.7,-65.4,34
02/11/2016,TTC,TTC4,8.1,7.98,27,27.4,-65.4,34
08/11/2016,TTC,TTC1,8.1,7.98,27,27.2,-65.4,34
03/11/2016,TTC,TTC2,8.1,7.98,27,26.9,-65.4,34
03/11/2016,TTTC,TTTC1,8.1,7.97,29,29.2,-65.4,34
22/11/2016,TTTC,TTTC1,8.1,7.97,29,28.8,-65.4,34
21/11/2016,TTC,TTC1,8.1,7.98,27,27.5,-65.5,34
23/11/2016,TTC,TTC4,8.1,7.98,27,27.5,-65.5,34
22/11/2016,TTTC,TTTC2,8.1,7.98,29,29,-65.6,34
11/11/2016,TTTM,TTTM3,7.9,7.98,29,28.9,-65.6,34
22/11/2016,TTC,TTC5,8.1,7.98,27,27.8,-65.6,34
11/11/2016,TTC,TTC2,8.1,7.98,27,27.6,-65.6,34
23/11/2016,TC,TC2,8.1,7.99,25,25.3,-65.7,34
06/11/2016,TTTC,TTTC2,8.1,7.98,29,28,-65.7,34
21/11/2016,TTC,TTC2,8.1,7.98,27,27.5,-65.7,34
22/11/2016,TTC,TTC1,8.1,7.99,27,27.3,-65.8,34
03/11/2016,TC,TC2,8.1,7.99,25,25.3,-65.8,34
27/11/2016,TTTC,TTTC4,8.1,7.98,29,29,-65.8,34
23/11/2016,TTC,TTC3,8.1,7.98,27,27.8,-65.8,34
26/11/2016,TC,TC1,8.1,8,25,25.2,-65.9,34
08/11/2016,TC,TC4,8.1,7.99,25,25.3,-65.9,34
04/11/2016,TTTC,TTTC5,8.1,7.98,29,29.4,-65.9,34
22/11/2016,TTTC,TTTC5,8.1,7.98,29,29.1,-65.9,34
23/11/2016,TC,TC1,8.1,8,25,25.3,-66,34
27/11/2016,TC,TC3,8.1,8,25,25.3,-66,34
26/11/2016,TC,TC2,8.1,8,25,25.2,-66,34
27/11/2016,TTTC,TTTC3,8.1,7.99,29,29.2,-66.1,34
22/11/2016,TTTC,TTTC4,8.1,7.99,29,29,-66.1,34
22/11/2016,TTC,TTC2,8.1,7.99,27,27.7,-66.1,34
02/11/2016,TTTC,TTTC4,8.1,7.98,29,29.3,-66.1,34
07/11/2016,TC,TC2,8.1,8,25,25.4,-66.2,34
23/11/2016,TC,TC4,8.1,8,25,25.3,-66.2,34
06/11/2016,TC,TC3,8.1,8,25,25.1,-66.2,34
23/11/2016,TTTC,TTTC2,8.1,7.99,29,29.2,-66.2,34
22/11/2016,TTTC,TTTC3,8.1,7.99,29,29.1,-66.2,34
21/11/2016,TTTC,TTTC2,8.1,7.99,29,28.6,-66.2,34
22/11/2016,TTC,TTC3,8.1,7.99,27,27.7,-66.2,34
04/11/2016,TTC,TTC5,8.1,7.99,27,27.3,-66.2,34
04/11/2016,TTC,TTC1,8.1,7.99,27,27.2,-66.2,34
06/11/2016,TTC,TTC5,8.1,7.99,27,27,-66.2,34
27/11/2016,TTC,TTC4,8.1,8,27,27.1,-66.3,34
27/11/2016,TTTC,TTTC1,8.1,7.99,29,29.1,-66.3,34
11/11/2016,TTTC,TTTC4,8.1,7.99,29,28.9,-66.3,34
07/11/2016,TTTC,TTTC1,8.1,7.99,29,28.2,-66.3,34
23/11/2016,TC,TC3,8.1,8,25,25.3,-66.4,34
06/11/2016,TTTA,TTTA1,7.6,7.99,29,28.5,-66.4,34
04/11/2016,TC,TC1,8.1,8.01,25,25.3,-66.5,34
06/11/2016,TTC,TTC2,8.1,8,27,27,-66.5,34
23/11/2016,TTTC,TTTC5,8.1,7.99,29,29.2,-66.5,34
08/11/2016,TC,TC2,8.1,8.01,25,25.4,-66.6,34
22/11/2016,TC,TC2,8.1,8.01,25,25.3,-66.6,34
26/11/2016,TTTC,TTTC5,8.1,8,29,29.1,-66.6,34
08/11/2016,TTTC,TTTC5,8.1,8,29,28.8,-66.6,34
11/11/2016,TTC,TTC3,8.1,8,27,27.6,-66.6,34
26/11/2016,TC,TC3,8.1,8,25,25.2,-66.6,34
23/11/2016,TTTC,TTTC3,8.1,7.99,29,29.3,-66.6,34
27/11/2016,TTTC,TTTC5,8.1,7.99,29,28.9,-66.6,34
22/11/2016,TC,TC3,8.1,8.01,25,25.3,-66.7,34
22/11/2016,TC,TC5,8.1,8.01,25,25.2,-66.7,34
23/11/2016,TTTC,TTTC4,8.1,8,29,29.3,-66.7,34
26/11/2016,TTTC,TTTC4,8.1,8,29,29,-66.7,34
27/11/2016,TTC,TTC5,8.1,8,27,27.1,-66.7,34
02/11/2016,TC,TC2,8.1,8,25,25.3,-66.7,34
27/11/2016,TC,TC4,8.1,8.01,25,25.3,-66.8,34
22/11/2016,TC,TC4,8.1,8.01,25,25.2,-66.8,34
27/11/2016,TC,TC5,8.1,8.01,25,25.2,-66.8,34
22/11/2016,TC,TC1,8.1,8.01,25,25.3,-66.9,34
02/11/2016,TC,TC5,8.1,8.01,25,25.2,-66.9,34
21/11/2016,TTC,TTC5,8.1,8.01,27,27.5,-67,34
02/11/2016,TTC,TTC1,8.1,8.01,27,27.2,-67,34
03/11/2016,TTC,TTC4,8.1,8.01,27,27.1,-67,34
04/11/2016,TTTM,TTTM2,7.9,8,29,29.7,-67,34
04/11/2016,TTTM,TTTM3,7.9,8,29,29.2,-67,34
11/11/2016,TTC,TTC5,8.1,8.01,27,27.7,-67.1,34
21/11/2016,TTTC,TTTC3,8.1,8,29,28.8,-67.1,34
26/11/2016,TC,TC4,8.1,8.02,25,25.2,-67.2,34
26/11/2016,TTTC,TTTC3,8.1,8.01,29,29,-67.2,34
03/11/2016,TC,TC4,8.1,8.02,25,25.3,-67.3,34
06/11/2016,TTTA,TTTA2,7.6,8.01,29,28.9,-67.3,34
11/11/2016,TTTC,TTTC3,8.1,8.01,29,28.8,-67.3,34
03/11/2016,TTC,TTC3,8.1,8.01,27,27,-67.3,34
02/11/2016,TTTC,TTTC5,8.1,8.01,29,29.2,-67.4,34
07/11/2016,TTC,TTC2,8.1,8.01,27,27.5,-67.4,34
04/11/2016,TC,TC4,8.1,8.02,25,25.2,-67.5,34
26/11/2016,TC,TC5,8.1,8.02,25,25.2,-67.5,34
11/11/2016,TTTM,TTTM2,7.9,8.01,29,28.8,-67.5,34
21/11/2016,TTTC,TTTC4,8.1,8.01,29,28.8,-67.5,34
04/11/2016,TTTM,TTTM5,7.9,8,29,29.7,-67.5,34
26/11/2016,TTC,TTC3,8.1,8.02,27,27,-67.6,34
08/11/2016,TTTC,TTTC2,8.1,8.01,29,28.5,-67.6,34
06/11/2016,TC,TC4,8.1,8.03,25,25.1,-67.7,34
07/11/2016,TTTC,TTTC5,8.1,8.02,29,28.6,-67.7,34
02/11/2016,TTC,TTC3,8.1,8.02,27,27.1,-67.7,34
26/11/2016,TTC,TTC1,8.1,8.02,27,26.9,-67.7,34
26/11/2016,TTC,TTC2,8.1,8.02,27,26.9,-67.7,34
11/11/2016,TC,TC3,8.1,8.03,25,25.5,-67.8,34
02/11/2016,TC,TC3,8.1,8.03,25,25.3,-67.8,34
21/11/2016,TTC,TTC4,8.1,8.02,27,27.6,-67.8,34
08/11/2016,TTC,TTC2,8.1,8.02,27,27.4,-67.8,34
02/11/2016,TTC,TTC2,8.1,8.02,27,27,-67.8,34
03/11/2016,TTC,TTC1,8.1,8.02,27,26.8,-67.8,34
26/11/2016,TTTC,TTTC2,8.1,8.02,29,28.9,-67.9,34
21/11/2016,TTTC,TTTC5,8.1,8.02,29,28.7,-67.9,34
21/11/2016,TTC,TTC3,8.1,8.02,27,27.6,-67.9,34
26/11/2016,TTC,TTC4,8.1,8.02,27,27,-67.9,34
21/11/2016,TC,TC3,8.1,8.03,25,25.4,-68,34
26/11/2016,TTTC,TTTC1,8.1,8.02,29,28.9,-68,34
08/11/2016,TC,TC5,8.1,8.03,25,25.3,-68.1,34
07/11/2016,TTTC,TTTC2,8.1,8.02,29,28.2,-68.1,34
07/11/2016,TC,TC3,8.1,8.04,25,25.4,-68.2,34
04/11/2016,TTTM,TTTM1,7.9,8.02,29,29.6,-68.2,34
04/11/2016,TTTC,TTTC4,8.1,8.02,29,29.5,-68.2,34
21/11/2016,TTTM,TTTM1,7.9,8.02,29,28.8,-68.2,34
06/11/2016,TC,TC5,8.1,8.04,25,25.1,-68.3,34
04/11/2016,TTC,TTC3,8.1,8.03,27,27.4,-68.3,34
03/11/2016,TTC,TTC5,8.1,8.03,27,27.3,-68.3,34
02/11/2016,TC,TC4,8.1,8.04,25,25.3,-68.4,34
26/11/2016,TTC,TTC5,8.1,8.03,27,27,-68.4,34
21/11/2016,TC,TC2,8.1,8.04,25,25.4,-68.5,34
04/11/2016,TC,TC2,8.1,8.04,25,25.3,-68.5,34
04/11/2016,TC,TC3,8.1,8.04,25,25.2,-68.6,34
08/11/2016,TTTC,TTTC3,8.1,8.03,29,28.6,-68.6,34
04/11/2016,TTC,TTC4,8.1,8.03,27,27.2,-68.6,34
03/11/2016,TC,TC5,8.1,8.04,25,25.3,-68.8,34
11/11/2016,TC,TC4,8.1,8.05,25,25.5,-68.9,34
08/11/2016,TC,TC3,8.1,8.05,25,25.4,-68.9,34
21/11/2016,TC,TC4,8.1,8.05,25,25.4,-68.9,34
11/11/2016,TTTC,TTTC5,8.1,8.04,29,28.5,-69,34
07/11/2016,TTTC,TTTC3,8.1,8.04,29,28.2,-69,34
07/11/2016,TTC,TTC3,8.1,8.04,27,27.5,-69,34
11/11/2016,TTC,TTC4,8.1,8.04,27,27.6,-69.1,34
04/11/2016,TTC,TTC2,8.1,8.05,27,27.3,-69.3,34
21/11/2016,TC,TC5,8.1,8.05,25,25.4,-69.3,34
21/11/2016,TC,TC1,8.1,8.06,25,25.5,-69.6,34
07/11/2016,TTC,TTC4,8.1,8.05,27,27.4,-69.6,34
07/11/2016,TTC,TTC5,8.1,8.05,27,27.5,-69.8,34
08/11/2016,TTC,TTC5,8.1,8.06,27,27.5,-70.3,34
21/11/2016,TTTM,TTTM2,7.9,,29,,,34
21/11/2016,TTTM,TTTM3,7.9,,29,,,34
21/11/2016,TTTM,TTTM4,7.9,,29,,,34
21/11/2016,TTTM,TTTM5,7.9,,29,,,34
05/11/2016,TTA,TTA5,7.6,7.51,27,27.4,-37.7,33.9
05/11/2016,TTA,TTA4,7.6,7.53,27,27.5,-39,33.9
05/11/2016,TTA,TTA3,7.6,7.55,27,27.3,-40.4,33.9
05/11/2016,TTTA,TTTA3,7.6,7.55,29,28.6,-40.5,33.9
05/11/2016,TTTA,TTTA2,7.6,7.57,29,28.5,-41.3,33.9
05/11/2016,TTA,TTA2,7.6,7.58,27,27.5,-41.7,33.9
05/11/2016,TA,TA4,7.6,7.6,25,25.1,-42.6,33.9
05/11/2016,TA,TA5,7.6,7.61,25,25.1,-43.2,33.9
05/11/2016,TA,TA2,7.6,7.61,25,25.3,-43.5,33.9
05/11/2016,TTTA,TTTA4,7.6,7.6,29,28.6,-43.5,33.9
05/11/2016,TTTA,TTTA5,7.6,7.61,29,28.8,-43.9,33.9
05/11/2016,TA,TA3,7.6,7.63,25,25.2,-44.4,33.9
05/11/2016,TTA,TTA1,7.6,7.63,27,27.4,-44.7,33.9
05/11/2016,TTTM,TTTM5,7.9,7.68,29,27.7,-45,33.9
05/11/2016,TTTA,TTTA1,7.6,7.66,29,28.7,-46.5,33.9
05/11/2016,TA,TA1,7.6,7.67,25,25.1,-47.2,33.9
05/11/2016,TTM,TTM5,7.9,7.74,27,27.2,-51.6,33.9
05/11/2016,TTTM,TTTM4,7.9,7.76,29,28.6,-52.9,33.9
05/11/2016,TTTM,TTTM3,7.9,7.77,29,28.7,-53.2,33.9
05/11/2016,TTTM,TTTM2,7.9,7.77,29,28.5,-53.3,33.9
05/11/2016,TTTM,TTTM1,7.9,7.78,29,28.4,-53.7,33.9
05/11/2016,TM,TM4,7.9,7.8,25,25.3,-54.5,33.9
05/11/2016,TTM,TTM2,7.9,7.8,27,27.4,-54.8,33.9
05/11/2016,TTM,TTM3,7.9,7.8,27,27.6,-54.9,33.9
05/11/2016,TTM,TTM1,7.9,7.8,27,27.4,-55,33.9
05/11/2016,TTM,TTM4,7.9,7.8,27,27.4,-55.1,33.9
05/11/2016,TM,TM5,7.9,7.82,25,25,-55.9,33.9
05/11/2016,TM,TM3,7.9,7.85,25,25.2,-57.2,33.9
05/11/2016,TC,TC2,8.1,8.02,25,25.1,-57.5,33.9
05/11/2016,TM,TM2,7.9,7.86,25,25.1,-58,33.9
05/11/2016,TTC,TTC2,8.1,8.04,27,27.2,-58.6,33.9
05/11/2016,TM,TM1,7.9,7.89,25,25.1,-59.5,33.9
05/11/2016,TC,TC1,8.1,7.97,25,25.1,-64.4,33.9
05/11/2016,TTTC,TTTC1,8.1,7.98,29,28,-65.5,33.9
05/11/2016,TTC,TTC1,8.1,8.01,27,26.9,-67.3,33.9
05/11/2016,TTTC,TTTC2,8.1,8.01,29,28.1,-67.4,33.9
05/11/2016,TTTC,TTTC4,8.1,8.02,29,28.6,-68,33.9
05/11/2016,TTTC,TTTC5,8.1,8.03,29,28.5,-68.5,33.9
05/11/2016,TTC,TTC5,8.1,8.05,27,27.4,-68.8,33.9
05/11/2016,TC,TC5,8.1,8.05,25,25,-68.9,33.9
05/11/2016,TC,TC3,8.1,8.05,25,25.1,-69.2,33.9
05/11/2016,TTC,TTC3,8.1,8.05,27,27.3,-69.4,33.9
05/11/2016,TTTC,TTTC3,8.1,8.05,29,28.4,-69.5,33.9
05/11/2016,TTC,TTC4,8.1,8.05,27,27.4,-69.6,33.9
05/11/2016,TC,TC4,8.1,8.07,25,25.1,-70,33.9
18/02/2017,TTM,TTM3,7.9,7.83,27,26.8,-23.1,
18/02/2017,TA,TA4,7.6,7.53,25,24.7,-25.7,
18/02/2017,TTTA,TTTA5,7.6,7.48,29,28.6,-29.5,
18/02/2017,TA,TA5,7.6,7.52,25,24.7,-35.3,
16/12/2016,TTA,TTA4,7.6,7.54,27,27.2,-36.7,
18/02/2017,TTA,TTA1,7.6,7.56,27,26.4,-37.6,
16/12/2016,TTA,TTA3,7.6,7.57,27,27.1,-38.5,
18/02/2017,TA,TA3,7.6,7.58,25,24.7,-38.6,
18/02/2017,TTTA,TTTA4,7.6,7.58,29,28.6,-38.7,
18/02/2017,TTA,TTA2,7.6,7.58,27,26.5,-38.9,
18/02/2017,TA,TA2,7.6,7.59,25,24.7,-39.1,
16/12/2016,TTA,TTA2,7.6,7.59,27,27.2,-39.5,
16/12/2016,TTA,TTA1,7.6,7.59,27,27.1,-39.6,
16/12/2016,TA,TA2,7.6,7.6,25,25.5,-39.8,
18/02/2017,TTTA,TTTA3,7.6,7.6,29,28.4,-39.9,
16/12/2016,TA,TA3,7.6,7.6,25,25.4,-39.9,
16/12/2016,TA,TA4,7.6,7.61,25,25.4,-40.2,
16/12/2016,TA,TA1,7.6,7.61,25,25.6,-40.3,
18/02/2017,TTA,TTA3,7.6,7.61,27,26.6,-40.4,
18/02/2017,TA,TA1,7.6,7.61,25,24.7,-40.4,
18/02/2017,TTTA,TTTA2,7.6,7.61,29,28.5,-40.7,
18/02/2017,TTA,TTA4,7.6,7.61,27,26.6,-40.7,
16/12/2016,TTA,TTA5,7.6,7.62,27,27.2,-40.9,
18/02/2017,TTA,TTA5,7.6,7.62,27,26.6,-41.2,
