date,treatment,sample,weight_g,size_cm
02/01/2017,TC,TC20,117.4456,7.893
02/01/2017,TM,TM1,95.9061,6.711
02/01/2017,TM,TM2,134.237,7.376
02/01/2017,TM,TM3,117.8043,7.247
02/01/2017,TM,TM4,99.0154,7.0495
02/01/2017,TM,TM5,70.3447,6.3155
02/01/2017,TM,TM6,122.4874,7.296
02/01/2017,TM,TM7,101.3373,6.8865
02/01/2017,TM,TM8,81.9232,6.352
02/01/2017,TM,TM9,127.9903,7.2365
02/01/2017,TM,TM10,111.0342,7.3755
02/01/2017,TM,TM11,67.3492,5.4735
02/01/2017,TM,TM12,85.2118,6.2185
02/01/2017,TM,TM13,73.9435,5.89
02/01/2017,TM,TM14,77.9085,6.2035
02/01/2017,TM,TM15,81.4336,6.2885
02/01/2017,TM,TM16,68.2413,5.94
02/01/2017,TM,TM17,72.9119,5.995
02/01/2017,TM,TM18,78.8172,5.781
02/01/2017,TM,TM19,81.3992,6.5135
02/01/2017,TM,TM20,94.5055,6.7035
02/01/2017,TA,TA1,108.19,7.0195
02/01/2017,TA,TA2,80.7645,6.3415
02/01/2017,TA,TA3,102.0471,6.9145
02/01/2017,TA,TA4,DEAD,DEAD
02/01/2017,TA,TA5,99.7937,7.1255
02/01/2017,TA,TA6,101.3679,6.5135
02/01/2017,TA,TA7,124.009,7.083
02/01/2017,TA,TA8,89.8105,6.3545
02/01/2017,TA,TA9,96.7593,6.6025
02/01/2017,TA,TA10,62.2781,5.6485
02/01/2017,TA,TA11,61.8205,5.568
02/01/2017,TA,TA12,108.0267,6.7765
02/01/2017,TA,TA13,80.5638,6.2
02/01/2017,TA,TA14,85.835,6.5075
02/01/2017,TA,TA15,129.7111,7.5025
02/01/2017,TA,TA16,101.7604,6.942
02/01/2017,TA,TA17,72.4557,6.1475
02/01/2017,TA,TA18,75.8666,6.183
02/01/2017,TA,TA19,111.9035,7.356
02/01/2017,TA,TA20,68.5332,6.313
02/01/2017,TTC,TTC1,120.2658,7.17
02/01/2017,TTC,TTC2,134.5634,7.376
02/01/2017,TTC,TTC3,86.2375,6.235
02/01/2017,TTC,TTC4,90.6814,6.951
02/01/2017,TTC,TTC5,97.9637,7.0715
02/01/2017,TTC,TTC6,104.4537,6.7765
02/01/2017,TTC,TTC7,81.0775,6.1995
02/01/2017,TTC,TTC8,122.0211,7.456
02/01/2017,TTC,TTC9,91.8086,6.829
02/01/2017,TTC,TTC10,DEAD,DEAD
02/01/2017,TTC,TTC11,91.3246,6.5765
02/01/2017,TTC,TTC12,77.2544,6.1745
02/01/2017,TTC,TTC13,107.5756,7.1935
02/01/2017,TTC,TTC14,121.9501,7.3095
02/01/2017,TTC,TTC15,120.2861,7.732
02/01/2017,TTC,TTC16,81.936,6.411
02/01/2017,TTC,TTC17,84.557,6.2045
02/01/2017,TTC,TTC18,97.8212,6.7845
02/01/2017,TTC,TTC19,79.7366,6.4245
02/01/2017,TTC,TTC20,108.2261,7.054
02/01/2017,TTM,TTM1,91.8516,6.6635
02/01/2017,TTM,TTM2,95.7331,6.632
02/01/2017,TTM,TTM3,109.9942,7.234
02/01/2017,TTM,TTM4,86.2969,6.5605
02/01/2017,TTM,TTM5,81.4887,6.6755
02/01/2017,TTM,TTM6,95.2928,6.59
02/01/2017,TTM,TTM7,117.0379,6.952
02/01/2017,TTM,TTM8,98.9635,6.8485
02/01/2017,TTM,TTM9,80.4933,6.514
02/01/2017,TTM,TTM10,76.0071,6.2525
02/01/2017,TTM,TTM11,90.1733,6.5195
02/01/2017,TTM,TTM12,94.1222,6.778
02/01/2017,TTM,TTM13,108.3239,7.362
02/01/2017,TTM,TTM14,102.9048,7.328
02/01/2017,TTM,TTM15,114.107,7.8475
02/01/2017,TTM,TTM16,82.085,6.037
02/01/2017,TTM,TTM17,118.9179,6.955
02/01/2017,TTM,TTM18,98.0836,6.7545
02/01/2017,TTM,TTM19,85.1445,6.3735
02/01/2017,TTM,TTM20,105.1626,7.031
02/01/2017,TTA,TTA1,78.0927,6.376
02/01/2017,TTA,TTA2,76.5218,6.3205
02/01/2017,TTA,TTA3,91.4588,6.773
02/01/2017,TTA,TTA4,125.5706,7.6845
02/01/2017,TTA,TTA5,104.3823,7.39
02/01/2017,TTA,TTA6,65.9768,5.6595
02/01/2017,TTA,TTA7,105.7689,6.9045
02/01/2017,TTA,TTA8,142.0072,7.706
02/01/2017,TTA,TTA9,78.7445,6.3205
02/01/2017,TTA,TTA10,133.2664,7.516
02/01/2017,TTA,TTA11,127.6408,7.0425
02/01/2017,TTA,TTA12,96.1074,6.777
02/01/2017,TTA,TTA13,73.8282,6.0065
02/01/2017,TTA,TTA14,79.3528,6.168
02/01/2017,TTA,TTA15,82.4588,6.47
02/01/2017,TTA,TTA16,67.0174,6.0735
02/01/2017,TTA,TTA17,104.1362,6.8285
02/01/2017,TTA,TTA18,DEAD,DEAD
02/01/2017,TTA,TTA19,40.3657,4.876
02/01/2017,TTA,TTA20,76.575,6.207
02/01/2017,TTTC,TTTC1,89.0168,6.584
02/01/2017,TTTC,TTTC2,71.4369,6.089
02/01/2017,TTTC,TTTC3,78.4508,6.2305
02/01/2017,TTTC,TTTC4,86.128,6.5835
02/01/2017,TTTC,TTTC5,79.5274,6.5315
02/01/2017,TTTC,TTTC6,106.2677,7.302
02/01/2017,TTTC,TTTC7,111.4732,7.0795
02/01/2017,TTTC,TTTC8,101.6866,6.8455
02/01/2017,TTTC,TTTC9,112.4501,7.033
02/01/2017,TTTC,TTTC10,85.7536,6.585
02/01/2017,TTTC,TTTC11,72.7112,6.1835
02/01/2017,TTTC,TTTC12,104.0813,7.0795
02/01/2017,TTTC,TTTC13,68.3383,5.9375
02/01/2017,TTTC,TTTC14,57.59,5.9625
02/01/2017,TTTC,TTTC15,67.5701,6.272
02/01/2017,TTTC,TTTC16,73.3394,6.2545
02/01/2017,TTTC,TTTC17,83.7521,6.624
02/01/2017,TTTC,TTTC18,79.4338,6.1755
02/01/2017,TTTC,TTTC19,69.9329,6.0175
02/01/2017,TTTC,TTTC20,78.9577,6.5985
02/01/2017,TTTM,TTTM1,82.8937,6.227
02/01/2017,TTTM,TTTM2,89.0223,6.6205
02/01/2017,TTTM,TTTM3,79.4352,5.6085
02/01/2017,TTTM,TTTM4,75.2801,6.0905
02/01/2017,TTTM,TTTM5,86.3144,6.5515
02/01/2017,TTTM,TTTM6,109.0824,7.012
02/01/2017,TTTM,TTTM7,82.2849,6.2935
02/01/2017,TTTM,TTTM8,89.0505,6.6845
02/01/2017,TTTM,TTTM9,77.8566,6.401
02/01/2017,TTTM,TTTM10,76.9218,6.366
02/01/2017,TTTM,TTTM11,91.1158,6.6845
02/01/2017,TTTM,TTTM12,76.1913,6.336
02/01/2017,TTTM,TTTM13,86.503,6.722
02/01/2017,TTTM,TTTM14,59.5323,5.816
02/01/2017,TTTM,TTTM15,104.8373,7.3145
02/01/2017,TTTM,TTTM16,70.142,6.13
02/01/2017,TTTM,TTTM17,66.5024,5.789
02/01/2017,TTTM,TTTM18,110.0352,7.006
02/01/2017,TTTM,TTTM19,DEAD,DEAD
02/01/2017,TTTM,TTTM20,74.1301,6.395
02/01/2017,TTTA,TTTA1,73.0943,5.856
02/01/2017,TTTA,TTTA2,101.8004,7.0435
02/01/2017,TTTA,TTTA3,82.522,6.6305
02/01/2017,TTTA,TTTA4,59.5508,5.8025
02/01/2017,TTTA,TTTA5,101.5,7.0445
02/01/2017,TTTA,TTTA6,88.5498,6.638
02/01/2017,TTTA,TTTA7,91.7075,6.8715
02/01/2017,TTTA,TTTA8,91.4042,6.7405
02/01/2017,TTTA,TTTA9,106.0947,7.4205
02/01/2017,TTTA,TTTA10,DEAD,DEAD
02/01/2017,TTTA,TTTA11,78.2983,6.0275
02/01/2017,TTTA,TTTA12,89.6427,6.58
02/01/2017,TTTA,TTTA13,66.7894,6.019
02/01/2017,TTTA,TTTA14,66.4364,5.993
02/01/2017,TTTA,TTTA15,96.589,6.6695
02/01/2017,TTTA,TTTA16,83.7467,6.2355
02/01/2017,TTTA,TTTA17,82.6013,6.472
02/01/2017,TTTA,TTTA18,82.3407,6.5885
02/01/2017,TTTA,TTTA19,DEAD,DEAD
02/01/2017,TTTA,TTTA20,90.4785,6.8795
16/01/2017,TC,TC1,143.752,7.415
16/01/2017,TC,TC2,115.0222,7.19
16/01/2017,TC,TC3,127.0022,7.2935
16/01/2017,TC,TC4,151.7122,7.7065
16/01/2017,TC,TC5,112.81687,7.0985
16/01/2017,TC,TC6,142.8756,7.3325
16/01/2017,TC,TC7,121.1109,7.3695
16/01/2017,TC,TC8,148.5111,7.6455
16/01/2017,TC,TC9,152.6588,7.8245
16/01/2017,TC,TC10,123.3545,7.3085
16/01/2017,TC,TC11,97.8023,6.5195
16/01/2017,TC,TC12,145.8646,7.7265
16/01/2017,TC,TC13,121.1094,7.5295
16/01/2017,TC,TC14,94.3099,6.794
16/01/2017,TC,TC15,142.7805,7.782
16/01/2017,TC,TC16,136.2567,7.284
16/01/2017,TC,TC17,132.0595,7.203
16/01/2017,TC,TC18,143.3377,7.6865
16/01/2017,TC,TC19,106.3823,6.7905
16/01/2017,TC,TC20,146.7771,8.1235
16/01/2017,TM,TM1,123.9193,7.2025
16/01/2017,TM,TM2,163.3979,7.998
16/01/2017,TM,TM3,146.3445,8.096
16/01/2017,TM,TM4,124.8805,7.5215
16/01/2017,TM,TM5,96.2021,7.1475
16/01/2017,TM,TM6,144.4837,7.72
16/01/2017,TM,TM7,121.0435,7.139
16/01/2017,TM,TM8,94.7974,6.356
16/01/2017,TM,TM9,156.6058,7.4835
16/01/2017,TM,TM10,155.4557,7.883
16/01/2017,TM,TM11,76.7903,5.8335
16/01/2017,TM,TM12,108.4129,6.7575
16/01/2017,TM,TM13,92.8975,6.4855
16/01/2017,TM,TM14,92.6305,6.5755
16/01/2017,TM,TM15,101.9729,6.514
16/01/2017,TM,TM16,78.9582,6.0985
16/01/2017,TM,TM17,92.5735,6.724
16/01/2017,TM,TM18,78.265,5.9375
16/01/2017,TM,TM19,99.9381,6.807
16/01/2017,TM,TM20,111.3792,6.825
16/01/2017,TA,TA1,132.7295,7.0545
16/01/2017,TA,TA2,97.5439,6.4245
16/01/2017,TA,TA3,135.7857,7.3235
16/01/2017,TA,TA4,DEAD,DEAD
16/01/2017,TA,TA5,127.2449,7.0925
16/01/2017,TA,TA6,125.3564,7.3525
16/01/2017,TA,TA7,155.264,7.878
16/01/2017,TA,TA8,126.0434,7.3315
16/01/2017,TA,TA9,116.1104,7.347
16/01/2017,TA,TA10,76.7446,6.406
16/01/2017,TA,TA11,78.0191,6.05
16/01/2017,TA,TA12,136.8499,7.515
16/01/2017,TA,TA13,98.611,6.625
16/01/2017,TA,TA14,103.8518,7.0545
16/01/2017,TA,TA15,148.7205,7.946
16/01/2017,TA,TA16,122.0818,6.9965
16/01/2017,TA,TA17,85.9362,6.2725
16/01/2017,TA,TA18,92.8908,6.223
16/01/2017,TA,TA19,129.5434,7.256
16/01/2017,TA,TA20,80.8063,6.634
16/01/2017,TTC,TTC1,145.7622,7.6715
16/01/2017,TTC,TTC2,155.4629,7.733
16/01/2017,TTC,TTC3,100.3182,6.195
16/01/2017,TTC,TTC4,108.1343,6.8845
16/01/2017,TTC,TTC5,115.9391,7.1415
16/01/2017,TTC,TTC6,122.932,7.0405
16/01/2017,TTC,TTC7,97.6141,6.7145
16/01/2017,TTC,TTC8,134.9013,7.725
16/01/2017,TTC,TTC9,108.6465,6.9635
16/01/2017,TTC,TTC10,DEAD,DEAD
16/01/2017,TTC,TTC11,100.4078,6.929
16/01/2017,TTC,TTC12,106.1443,7.0375
16/01/2017,TTC,TTC13,126.0336,7.3845
16/01/2017,TTC,TTC14,156.8105,7.9795
16/01/2017,TTC,TTC15,159.606,7.9785
16/01/2017,TTC,TTC16,91.2259,6.348
16/01/2017,TTC,TTC17,101.7705,6.5245
16/01/2017,TTC,TTC18,107.5582,6.8095
16/01/2017,TTC,TTC19,91.0664,6.5415
16/01/2017,TTC,TTC20,117.7107,7.1825
16/01/2017,TTM,TTM1,110.8967,7.1135
16/01/2017,TTM,TTM2,111.4606,7.1085
16/01/2017,TTM,TTM3,121.792,7.17
16/01/2017,TTM,TTM4,99.6098,6.9925
16/01/2017,TTM,TTM5,95.0639,7.1385
16/01/2017,TTM,TTM6,121.3629,7.062
16/01/2017,TTM,TTM7,136.2255,7.191
16/01/2017,TTM,TTM8,124.8302,7.4935
16/01/2017,TTM,TTM9,94.7537,6.6145
16/01/2017,TTM,TTM10,91.7475,6.7035
16/01/2017,TTM,TTM11,104.099,6.852
16/01/2017,TTM,TTM12,110.6774,7.044
16/01/2017,TTM,TTM13,126.4793,7.341
16/01/2017,TTM,TTM14,116.2344,7.155
16/01/2017,TTM,TTM15,129.4471,7.477
16/01/2017,TTM,TTM16,98.8974,6.634
16/01/2017,TTM,TTM17,140.2154,7.6675
16/01/2017,TTM,TTM18,117.288,7.084
16/01/2017,TTM,TTM19,97.4511,6.629
16/01/2017,TTM,TTM20,131.1246,7.446
16/01/2017,TTA,TTA1,92.0538,6.5435
16/01/2017,TTA,TTA2,87.8653,6.341
16/01/2017,TTA,TTA3,117.6135,7.104
16/01/2017,TTA,TTA4,147.2032,7.813
16/01/2017,TTA,TTA5,127.34,7.4095
16/01/2017,TTA,TTA6,78.1722,6.3185
16/01/2017,TTA,TTA7,130.5467,7.449
16/01/2017,TTA,TTA8,173.4751,7.9745
16/01/2017,TTA,TTA9,97.8874,6.7325
16/01/2017,TTA,TTA10,175.1542,8.0255
16/01/2017,TTA,TTA11,170.6716,8.0555
16/01/2017,TTA,TTA12,121.2971,7.2695
16/01/2017,TTA,TTA13,89.4934,6.462
16/01/2017,TTA,TTA14,90.3376,6.5225
16/01/2017,TTA,TTA15,94.1358,6.632
16/01/2017,TTA,TTA16,80.916,6.201
16/01/2017,TTA,TTA17,119.2346,7.081
16/01/2017,TTA,TTA18,DEAD,DEAD
16/01/2017,TTA,TTA19,50.0879,5.309
16/01/2017,TTA,TTA20,84.8433,6.472
16/01/2017,TTTC,TTTC1,110.067,6.578
16/01/2017,TTTC,TTTC2,80.716,6.026
16/01/2017,TTTC,TTTC3,89.4264,6.223
16/01/2017,TTTC,TTTC4,103.4859,6.735
16/01/2017,TTTC,TTTC5,90.2696,6.4255
16/01/2017,TTTC,TTTC6,114.7208,7.0705
16/01/2017,TTTC,TTTC7,132.9826,7.3275
16/01/2017,TTTC,TTTC8,117.03,7.0945
16/01/2017,TTTC,TTTC9,122.638,7.0825
16/01/2017,TTTC,TTTC10,92.1188,6.4195
16/01/2017,TTTC,TTTC11,81.0897,6.1655
16/01/2017,TTTC,TTTC12,130.0945,7.3545
16/01/2017,TTTC,TTTC13,80.5331,5.962
16/01/2017,TTTC,TTTC14,63.9537,5.803
16/01/2017,TTTC,TTTC15,80.1407,6.3105
16/01/2017,TTTC,TTTC16,83.1275,6.3855
16/01/2017,TTTC,TTTC17,99.4275,6.7915
16/01/2017,TTTC,TTTC18,100.4833,6.5595
16/01/2017,TTTC,TTTC19,78.816,6.035
16/01/2017,TTTC,TTTC20,92.2529,6.7365
16/01/2017,TTTM,TTTM1,93.3674,6.635
16/01/2017,TTTM,TTTM2,109.9182,6.9165
16/01/2017,TTTM,TTTM3,96.5434,6.069
16/01/2017,TTTM,TTTM4,87.784,6.3935
16/01/2017,TTTM,TTTM5,99.5187,6.768
16/01/2017,TTTM,TTTM6,128.5374,7.11
16/01/2017,TTTM,TTTM7,88.9773,6.262
16/01/2017,TTTM,TTTM8,99.4715,6.821
16/01/2017,TTTM,TTTM9,94.8846,6.6785
16/01/2017,TTTM,TTTM10,92.604,6.673
16/01/2017,TTTM,TTTM11,95.7263,6.613
16/01/2017,TTTM,TTTM12,DEAD,DEAD
16/01/2017,TTTM,TTTM13,91.3871,6.478
16/01/2017,TTTM,TTTM14,67.6241,5.9405
16/01/2017,TTTM,TTTM15,113.5175,7.087
16/01/2017,TTTM,TTTM16,75.9325,5.9545
16/01/2017,TTTM,TTTM17,74.7283,5.772
16/01/2017,TTTM,TTTM18,122.8729,7.0855
16/01/2017,TTTM,TTTM19,DEAD,DEAD
16/01/2017,TTTM,TTTM20,82.5411,6.619
16/01/2017,TTTA,TTTA1,80.9871,6.274
16/01/2017,TTTA,TTTA2,114.104,7.6105
16/01/2017,TTTA,TTTA3,95.0225,7.0645
16/01/2017,TTTA,TTTA4,67.6579,6.0705
16/01/2017,TTTA,TTTA5,112.287,7.1345
16/01/2017,TTTA,TTTA6,97.9414,6.9925
16/01/2017,TTTA,TTTA7,104.2384,7.2065
16/01/2017,TTTA,TTTA8,111.3726,7.261
16/01/2017,TTTA,TTTA9,129.9331,7.6055
16/01/2017,TTTA,TTTA10,DEAD,DEAD
16/01/2017,TTTA,TTTA11,83.5974,6.4
16/01/2017,TTTA,TTTA12,96.321,6.8625
16/01/2017,TTTA,TTTA13,79.5427,6.46
16/01/2017,TTTA,TTTA14,76.9453,6.399
16/01/2017,TTTA,TTTA15,102.4501,6.967
16/01/2017,TTTA,TTTA16,85.3855,6.4075
16/01/2017,TTTA,TTTA17,87.5332,6.4565
16/01/2017,TTTA,TTTA18,87.7191,6.5255
16/01/2017,TTTA,TTTA19,DEAD,DEAD
16/01/2017,TTTA,TTTA20,94.8585,6.678
30/01/2017,TC,TC1,163.9241,8.3575
30/01/2017,TC,TC2,139.5167,7.5215
30/01/2017,TC,TC3,148.944,7.766
30/01/2017,TC,TC4,200.7669,8.517
30/01/2017,TC,TC5,137.5674,7.605
30/01/2017,TC,TC6,168.9454,7.8615
30/01/2017,TC,TC7,142.1124,7.67
30/01/2017,TC,TC8,181.167,8.2465
30/01/2017,TC,TC9,178.4321,8.32
30/01/2017,TC,TC10,134.918,7.551
30/01/2017,TC,TC11,121.1488,7.204
30/01/2017,TC,TC12,163.0601,8.1895
30/01/2017,TC,TC13,157.4716,8.388
30/01/2017,TC,TC14,114.2331,7.306
30/01/2017,TC,TC15,160.8447,8.2225
30/01/2017,TC,TC16,158.3205,8.2575
30/01/2017,TC,TC17,153.7382,8.083
30/01/2017,TC,TC18,165.8968,8.279
30/01/2017,TC,TC19,126.6641,7.481
30/01/2017,TC,TC20,166.5265,8.1265
30/01/2017,TM,TM1,141.5546,7.787
30/01/2017,TM,TM2,192.9023,8.535
30/01/2017,TM,TM3,175.4334,8.394
30/01/2017,TM,TM4,139.3956,7.9905
30/01/2017,TM,TM5,115.9612,7.5415
30/01/2017,TM,TM6,163.9096,8.2665
30/01/2017,TM,TM7,139.7263,7.737
30/01/2017,TM,TM8,110.4702,6.7935
30/01/2017,TM,TM9,186.0634,8.213
30/01/2017,TM,TM10,194.049,8.582
30/01/2017,TM,TM11,88.0703,6.62
30/01/2017,TM,TM12,142.0004,8.0995
30/01/2017,TM,TM13,108.7749,7.488
30/01/2017,TM,TM14,108.7102,7.315
30/01/2017,TM,TM15,120.5681,7.427
30/01/2017,TM,TM16,92.1708,6.5895
30/01/2017,TM,TM17,106.7536,7.1305
30/01/2017,TM,TM18,104.995,6.501
30/01/2017,TM,TM19,116.61,7.325
30/01/2017,TM,TM20,128.0562,6.9805
30/01/2017,TA,TA1,167.9051,8.3135
30/01/2017,TA,TA2,120.9293,7.3615
30/01/2017,TA,TA3,173.448,8.1425
30/01/2017,TA,TA4,DEAD,DEAD
30/01/2017,TA,TA5,146.7848,7.6385
30/01/2017,TA,TA6,153.2727,8.071
30/01/2017,TA,TA7,182.4047,8.5075
30/01/2017,TA,TA8,168.5809,8.3145
30/01/2017,TA,TA9,135.3434,7.8955
30/01/2017,TA,TA10,91.9125,6.946
30/01/2017,TA,TA11,92.5232,6.687
30/01/2017,TA,TA12,159.6144,8.213
30/01/2017,TA,TA13,120.3466,7.3795
30/01/2017,TA,TA14,117.4598,7.845
30/01/2017,TA,TA15,171.4014,8.804
30/01/2017,TA,TA16,131.0541,7.307
30/01/2017,TA,TA17,102.4058,7.03
30/01/2017,TA,TA18,108.2182,6.816
30/01/2017,TA,TA19,142.3577,7.8855
30/01/2017,TA,TA20,88.781,6.7995
30/01/2017,TTC,TTC1,173.1051,8.5545
30/01/2017,TTC,TTC2,176.1517,8.607
30/01/2017,TTC,TTC3,112.0535,7.0025
30/01/2017,TTC,TTC4,127.3718,7.9005
30/01/2017,TTC,TTC5,134.0343,7.919
30/01/2017,TTC,TTC6,140.6475,7.533
30/01/2017,TTC,TTC7,108.9227,7.1145
30/01/2017,TTC,TTC8,146.1272,7.9735
30/01/2017,TTC,TTC9,131.4663,7.7885
30/01/2017,TTC,TTC10,DEAD,DEAD
30/01/2017,TTC,TTC11,121.2148,7.2315
30/01/2017,TTC,TTC12,141.6431,7.8875
30/01/2017,TTC,TTC13,146.0655,8.011
30/01/2017,TTC,TTC14,188.7643,8.428
30/01/2017,TTC,TTC15,198.6416,9.105
30/01/2017,TTC,TTC16,105.5965,7.179
30/01/2017,TTC,TTC17,123.1038,7.376
30/01/2017,TTC,TTC18,117.514,7.402
30/01/2017,TTC,TTC19,106.8284,7.191
30/01/2017,TTC,TTC20,123.0557,7.7735
30/01/2017,TTM,TTM1,123.7302,7.517
30/01/2017,TTM,TTM2,127.145,7.3415
30/01/2017,TTM,TTM3,138.8763,7.8005
30/01/2017,TTM,TTM4,113.4862,7.379
30/01/2017,TTM,TTM5,105.7747,7.3545
30/01/2017,TTM,TTM6,150.7772,7.847
30/01/2017,TTM,TTM7,154.6482,7.986
30/01/2017,TTM,TTM8,151.8055,8.1265
30/01/2017,TTM,TTM9,111.7397,7.3035
30/01/2017,TTM,TTM10,105.8249,7.3975
30/01/2017,TTM,TTM11,121.7047,7.17
30/01/2017,TTM,TTM12,129.5916,7.3255
30/01/2017,TTM,TTM13,144.3642,7.6275
30/01/2017,TTM,TTM14,128.8051,7.4945
30/01/2017,TTM,TTM15,146.9525,7.89
30/01/2017,TTM,TTM16,116.5121,7.1765
30/01/2017,TTM,TTM17,163.7047,8.0795
30/01/2017,TTM,TTM18,134.7771,7.8035
30/01/2017,TTM,TTM19,111.1669,7.0585
30/01/2017,TTM,TTM20,154.2641,8.102
30/01/2017,TTA,TTA1,106.7123,7.0865
30/01/2017,TTA,TTA2,99.5944,6.7565
30/01/2017,TTA,TTA3,137.0359,7.5775
30/01/2017,TTA,TTA4,168.335,8.373
30/01/2017,TTA,TTA5,149.475,8.0705
30/01/2017,TTA,TTA6,88.685,6.5185
30/01/2017,TTA,TTA7,150.8349,7.8225
30/01/2017,TTA,TTA8,193.3371,8.567
30/01/2017,TTA,TTA9,106.1161,6.9975
30/01/2017,TTA,TTA10,208.3224,8.755
30/01/2017,TTA,TTA11,220.2,9.0025
30/01/2017,TTA,TTA12,134.7024,7.749
30/01/2017,TTA,TTA13,106.8411,6.895
30/01/2017,TTA,TTA14,104.0247,6.981
30/01/2017,TTA,TTA15,108.3383,7.445
30/01/2017,TTA,TTA16,86.5328,6.4155
30/01/2017,TTA,TTA17,132.0969,7.524
30/01/2017,TTA,TTA18,DEAD,DEAD
30/01/2017,TTA,TTA19,61.786,5.6595
30/01/2017,TTA,TTA20,101.6165,7.052
30/01/2017,TTTC,TTTC1,132.4341,7.458
30/01/2017,TTTC,TTTC2,98.7004,6.774
30/01/2017,TTTC,TTTC3,101.137,6.735
30/01/2017,TTTC,TTTC4,124.3701,7.224
30/01/2017,TTTC,TTTC5,104.1324,6.9865
30/01/2017,TTTC,TTTC6,130.9241,7.5705
30/01/2017,TTTC,TTTC7,156.217,7.871
30/01/2017,TTTC,TTTC8,137.8597,7.8735
30/01/2017,TTTC,TTTC9,129.789,7.58
30/01/2017,TTTC,TTTC10,100.9547,7.1075
30/01/2017,TTTC,TTTC11,94.5633,6.826
30/01/2017,TTTC,TTTC12,146.4011,7.658
30/01/2017,TTTC,TTTC13,98.0625,6.491
30/01/2017,TTTC,TTTC14,76.988,6.276
30/01/2017,TTTC,TTTC15,93.9926,6.836
30/01/2017,TTTC,TTTC16,96.8978,6.7215
30/01/2017,TTTC,TTTC17,118.0402,7.6195
30/01/2017,TTTC,TTTC18,116.5645,7.294
30/01/2017,TTTC,TTTC19,93.172,6.8285
30/01/2017,TTTC,TTTC20,111.2095,7.5465
30/01/2017,TTTM,TTTM1,108.5663,7.018
30/01/2017,TTTM,TTTM2,129.2978,7.4975
30/01/2017,TTTM,TTTM3,113.4228,6.477
30/01/2017,TTTM,TTTM4,106.6145,6.917
30/01/2017,TTTM,TTTM5,116.1251,7.1545
30/01/2017,TTTM,TTTM6,134.7566,7.4485
30/01/2017,TTTM,TTTM7,98.4675,6.565
30/01/2017,TTTM,TTTM8,109.7416,7.104
30/01/2017,TTTM,TTTM9,102.762,6.8085
30/01/2017,TTTM,TTTM10,103.8522,6.833
30/01/2017,TTTM,TTTM11,101.5752,7.1465
30/01/2017,TTTM,TTTM12,DEAD,DEAD
30/01/2017,TTTM,TTTM13,103.7052,6.9795
30/01/2017,TTTM,TTTM14,82.8952,6.6025
30/01/2017,TTTM,TTTM15,123.1343,7.492
30/01/2017,TTTM,TTTM16,86.2082,6.5955
30/01/2017,TTTM,TTTM17,88.8381,6.3735
30/01/2017,TTTM,TTTM18,138.2857,7.6155
30/01/2017,TTTM,TTTM19,DEAD,DEAD
30/01/2017,TTTM,TTTM20,96.3843,7.0125
30/01/2017,TTTA,TTTA1,94.5553,6.6915
30/01/2017,TTTA,TTTA2,124.6944,7.59
30/01/2017,TTTA,TTTA3,103.2833,7.151
30/01/2017,TTTA,TTTA4,87.5038,6.79
30/01/2017,TTTA,TTTA5,119.9018,7.479
30/01/2017,TTTA,TTTA6,117.04,7.0055
30/01/2017,TTTA,TTTA7,119.0308,7.229
30/01/2017,TTTA,TTTA8,117.9727,7.372
30/01/2017,TTTA,TTTA9,141.3048,7.7755
30/01/2017,TTTA,TTTA10,DEAD,DEAD
30/01/2017,TTTA,TTTA11,93.8507,6.5595
30/01/2017,TTTA,TTTA12,105.5561,7.2115
30/01/2017,TTTA,TTTA13,95.2344,6.8225
30/01/2017,TTTA,TTTA14,92.1695,6.997
30/01/2017,TTTA,TTTA15,118.698,7.4275
30/01/2017,TTTA,TTTA16,97.1313,6.603
30/01/2017,TTTA,TTTA17,96.01,6.9115
30/01/2017,TTTA,TTTA18,92.3407,6.876
30/01/2017,TTTA,TTTA19,DEAD,DEAD
30/01/2017,TTTA,TTTA20,103.0531,7.0075
13/02/2107,TC,TC1,177.3146,8.263
13/02/2107,TC,TC2,160.2935,8.1605
13/02/2107,TC,TC3,167.1822,7.9815
13/02/2107,TC,TC4,240.8,9.1105
13/02/2107,TC,TC5,145.1,8.6715
13/02/2107,TC,TC6,186.9,7.6835
13/02/2107,TC,TC7,155,7.593
13/02/2107,TC,TC8,214.9,8.4895
13/02/2107,TC,TC9,200.7,8.3905
13/02/2107,TC,TC10,146.2,8.365
13/02/2107,TC,TC11,133.7,7.4145
13/02/2107,TC,TC12,179,8.4
13/02/2107,TC,TC13,180.7,8.6815
13/02/2107,TC,TC14,125.3,7.5455
13/02/2107,TC,TC15,168.5,9.149
13/02/2107,TC,TC16,171.2,8.801
13/02/2107,TC,TC17,163.2,8.364
13/02/2107,TC,TC18,174.1,8.4935
13/02/2107,TC,TC19,140.6,8.219
13/02/2107,TC,TC20,178.7,9.0095
13/02/2107,TM,TM1,156.9,7.842
13/02/2107,TM,TM2,217,8.8535
13/02/2107,TM,TM3,207.7,8.4505
13/02/2107,TM,TM4,153,7.8555
13/02/2107,TM,TM5,129.8,8.032
13/02/2107,TM,TM6,177.5,8.704
13/02/2107,TM,TM7,148.5,7.992
13/02/2107,TM,TM8,115.9,6.9365
13/02/2107,TM,TM9,145,8.1535
13/02/2107,TM,TM10,217.4,9.2615
13/02/2107,TM,TM11,99.6,6.7815
